"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"28035","3","10","71","0","2023","1","",50,6733,6781,6812,79611653,2582741,24507,904,"",1.76,1.79,1.79,1.80,2.14,1.06,7.08,1.19,"",1,2.0,166,2.5,188,2.9,128,1.9,3428340,4.5,199932,8.4,1845,8.1,18,2.0
"28035","5","10","71","0","2023","1","",1855,29441,29424,29311,348420149,237992665,740274,912,"",0.98,0.87,0.86,0.86,0.84,1.00,0.97,0.97,"",84,4.7,780,2.7,515,1.8,278,1.0,34517089,11.0,19523373,8.9,46485,6.7,76,9.1
"28037","0","10","70","0","2023","1","",135,1493,1517,1534,16958314,8887289,29597,861,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,4.7,57,4.0,82,5.7,111,7.8,2144914,14.5,1144219,14.8,1035,3.6,65,8.2
"28037","1","10","71","0","2023","1","",6,48,47,46,784777,0,0,1284,"",8.61,1.68,1.62,1.57,1.90,0.00,0.00,1.17,"",0,0.0,3,6.7,1,2.2,0,0.0,97881,14.2,0,0.0,0,0.0,127,11.0
"28037","2","10","71","0","2023","1","",7,25,25,26,217531,0,0,661,"",8.48,0.56,0.54,0.55,0.42,0.00,0.00,0.77,"",0,0.0,0,0.0,0,0.0,0,0.0,23836,12.3,0,0.0,0,0.0,73,12.4
"28037","3","10","71","0","2023","1","",12,532,534,538,5453870,31923,319,785,"",6.09,3.75,3.69,3.68,4.14,0.35,2.38,1.12,"",0,0.0,-7,-1.3,-9,-1.7,6,1.1,655371,13.7,2955,10.2,31,10.8,99,14.4
"28037","5","10","71","0","2023","1","",110,888,911,924,10502136,8855366,29278,890,"",0.84,0.69,0.70,0.70,0.71,1.01,0.99,1.02,"",6,5.8,61,7.4,90,11.0,105,12.8,1367826,15.0,1141264,14.8,1004,3.6,36,4.2
"28039","0","10","70","0","2023","1","",394,5012,5055,5093,48930103,26607446,106436,745,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",22,5.9,243,5.1,268,5.6,253,5.2,4858011,11.0,2685152,11.2,15927,17.6,39,5.5
"28039","1","10","71","0","2023","1","",5,42,49,47,650949,0,0,1089,"",2.46,0.44,0.51,0.48,0.55,0.00,0.00,1.15,"",0,0.0,-10,-19.2,1,2.1,-2,-4.1,112438,20.9,0,0.0,0,0.0,255,30.6
"28039","2","10","71","0","2023","1","",9,45,45,45,388912,0,0,665,"",3.74,0.30,0.29,0.29,0.26,0.00,0.00,0.89,"",0,0.0,0,0.0,0,0.0,0,0.0,55334,16.6,0,0.0,0,0.0,95,16.7
"28039","3","10","71","0","2023","1","",14,1420,1419,1442,15043608,212723,1884,811,"",2.44,2.99,2.95,2.97,3.96,0.79,3.91,1.33,"",0,0.0,70,5.2,71,5.3,93,6.9,719775,5.0,-3330,-1.5,7,0.4,-6,-0.7
"28039","5","10","71","0","2023","1","",366,3505,3542,3559,32846634,26394723,104552,715,"",0.95,0.82,0.82,0.82,0.77,1.00,0.99,0.95,"",22,6.4,183,5.5,196,5.9,162,4.8,3970464,13.7,2688482,11.3,15920,18.0,53,8.0
"28041","0","10","70","0","2023","1","",155,1825,1828,1839,18311666,8722136,44164,769,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,4.0,29,1.6,23,1.3,20,1.1,2601810,16.6,993823,12.9,3343,8.2,100,14.9
"28041","1","10","71","0","2023","1","",5,11,10,11,159287,0,0,1149,"",6.25,0.32,0.29,0.31,0.36,0.00,0.00,1.17,"",0,0.0,-1,-8.3,-3,-23.1,-2,-15.4,37939,31.3,0,0.0,0,0.0,412,55.9
"28041","2","10","71","0","2023","1","",8,293,299,300,3769920,0,0,975,"",8.44,5.33,5.35,5.33,6.78,0.00,0.00,1.27,"",0,0.0,13,4.6,20,7.2,16,5.6,851202,29.2,0,0.0,0,0.0,176,22.0
"28041","3","10","71","0","2023","1","",17,621,631,642,4820433,1432209,10832,587,"",7.52,3.59,3.62,3.66,3.39,16.20,54.19,0.94,"",0,0.0,-5,-0.8,5,0.8,17,2.7,454205,10.4,197140,16.0,1742,19.2,50,9.3
"28041","5","10","71","0","2023","1","",125,900,888,886,9562026,7289927,33332,825,"",0.83,0.58,0.57,0.56,0.60,0.85,0.76,1.06,"",6,5.0,22,2.5,1,0.1,-11,-1.2,1258464,15.2,796683,12.3,1601,5.0,105,14.6
"28043","0","10","70","0","2023","1","",593,9556,9596,9510,101423715,66842236,215648,817,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",18,3.1,-168,-1.7,-303,-3.1,-294,-3.0,5244806,5.5,746811,1.1,-3045,-1.4,63,8.4
"28043","1","10","71","0","2023","1","",12,204,203,198,3420075,0,0,1305,"",3.92,1.12,1.11,1.09,1.39,0.00,0.00,1.25,"",0,0.0,1,0.5,0,0.0,-3,-1.5,502454,17.2,0,0.0,0,0.0,196,17.7
"28043","2","10","71","0","2023","1","",12,356,359,359,5694745,0,0,1224,"",3.31,1.24,1.22,1.23,1.85,0.00,0.00,1.50,"",0,0.0,-2,-0.6,0,0.0,-4,-1.1,690360,13.8,0,0.0,0,0.0,155,14.5
"28043","3","10","71","0","2023","1","",7,1069,1076,1077,10132466,868410,8684,726,"",0.81,1.18,1.18,1.19,1.29,1.28,8.90,1.09,"",0,0.0,8,0.8,20,1.9,17,1.6,1359286,15.5,-14079,-1.6,-139,-1.6,89,14.0
"28043","5","10","71","0","2023","1","",562,7927,7958,7876,82176429,65973826,206964,798,"",0.97,0.97,0.97,0.97,0.93,1.00,0.96,0.96,"",18,3.3,-175,-2.2,-323,-3.9,-304,-3.7,2692706,3.4,760890,1.2,-2906,-1.4,51,6.8
"28045","0","10","70","0","2023","1","",986,13962,14033,14102,214967569,92517134,339942,1178,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",57,6.1,147,1.1,164,1.2,188,1.4,27707656,14.8,5507063,6.3,34153,11.2,139,13.4
"28045","1","10","71","0","2023","1","",16,1970,1977,1971,51462170,0,0,2007,"",3.15,7.39,7.38,7.34,9.83,0.00,0.00,1.33,"",-3,-15.8,-49,-2.4,-46,-2.3,-35,-1.7,6517624,14.5,0,0.0,0,0.0,292,17.0
"28045","2","10","71","0","2023","1","",10,49,48,48,455318,0,0,725,"",1.66,0.12,0.11,0.11,0.07,0.00,0.00,0.62,"",0,0.0,0,0.0,-1,-2.0,-1,-2.0,43296,10.5,0,0.0,0,0.0,78,12.1
"28045","3","10","71","0","2023","1","",36,1906,1908,1913,20246991,3047319,20486,816,"",2.50,1.44,1.43,1.42,1.21,3.25,13.31,0.85,"",2,5.9,-8,-0.4,-7,-0.4,-10,-0.5,1679139,9.0,247747,8.8,1755,9.4,71,9.5
"28045","5","10","71","0","2023","1","",924,10037,10100,10170,142803090,89469815,319456,1087,"",0.96,0.84,0.84,0.84,0.77,0.98,0.94,0.91,"",58,6.7,204,2.1,218,2.2,234,2.4,19467597,15.8,5259316,6.2,32398,11.3,127,13.2
"28047","0","10","70","0","2023","1","",4925,86974,87417,88005,1042553830,542459398,1798656,917,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",167,3.5,2393,2.8,2007,2.3,2285,2.7,82164943,8.6,45522256,9.2,141326,8.5,50,5.8
"28047","1","10","71","0","2023","1","",72,5999,6034,6023,120786423,0,0,1544,"",2.83,3.61,3.62,3.59,4.76,0.00,0.00,1.32,"",0,0.0,134,2.3,165,2.8,154,2.6,24116124,24.9,0,0.0,0,0.0,277,21.9
"28047","2","10","71","0","2023","1","",31,1493,1531,1548,18597005,0,0,939,"",1.03,0.57,0.57,0.58,0.59,0.00,0.00,1.03,"",1,3.3,-4,-0.3,-5,-0.3,5,0.3,1156957,6.6,0,0.0,0,0.0,59,6.7
"28047","3","10","71","0","2023","1","",76,12542,12546,12515,174885263,3077107,29133,1073,"",1.06,1.52,1.51,1.49,2.16,0.56,3.58,1.43,"",2,2.7,-59,-0.5,-31,-0.2,-120,-0.9,704172,0.4,396420,14.8,2330,8.7,10,0.9
"28047","5","10","71","0","2023","1","",4746,66940,67306,67919,728285139,539382291,1769523,831,"",0.99,0.90,0.90,0.90,0.81,1.01,0.99,0.89,"",164,3.6,2322,3.6,1878,2.9,2246,3.4,56187690,8.4,45125836,9.1,138996,8.5,39,4.9
"28049","0","10","70","0","2023","1","",5684,109086,109640,109459,1570143169,606309004,2145309,1104,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",75,1.3,-2032,-1.8,-1950,-1.7,-2371,-2.1,72522091,4.8,16133410,2.7,92299,4.5,71,6.9
"28049","1","10","71","0","2023","1","",65,4357,4369,4382,100089485,0,0,1762,"",2.22,2.09,2.09,2.10,2.62,0.00,0.00,1.25,"",-2,-3.0,-71,-1.6,-32,-0.7,-28,-0.6,13678942,15.8,0,0.0,0,0.0,256,17.0
"28049","2","10","71","0","2023","1","",145,18997,19112,19154,318319172,0,0,1283,"",4.17,5.78,5.71,5.72,6.68,0.00,0.00,1.16,"",-1,-0.7,95,0.5,200,1.1,256,1.4,11189315,3.6,0,0.0,0,0.0,33,2.6
"28049","3","10","71","0","2023","1","",70,8254,8256,8203,92209698,17267743,60662,861,"",0.84,0.80,0.79,0.79,0.76,2.81,6.25,0.96,"",-1,-1.4,-427,-4.9,-461,-5.3,-502,-5.8,2851695,3.2,-110694,-0.6,-1920,-3.1,71,9.0
"28049","5","10","71","0","2023","1","",5404,77478,77903,77720,1059524814,589041261,2084647,1049,"",0.98,0.83,0.83,0.83,0.78,0.98,0.98,0.94,"",79,1.5,-1629,-2.1,-1657,-2.1,-2097,-2.6,44802139,4.4,16244104,2.8,94219,4.7,67,6.8
"28051","0","10","70","0","2023","1","",288,2995,2985,3026,29190156,13599984,79492,748,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,1.1,22,0.7,-54,-1.8,1,0.0,1614234,5.9,768782,6.0,-2168,-2.7,44,6.2
"28051","1","10","71","0","2023","1","",11,51,54,53,770611,0,0,1126,"",7.40,0.89,0.95,0.92,1.08,0.00,0.00,1.18,"",0,0.0,-1,-1.9,1,1.9,2,3.9,126169,19.6,0,0.0,0,0.0,173,18.2
"28051","2","10","71","0","2023","1","",10,143,142,142,2111982,0,0,1141,"",5.68,1.59,1.56,1.53,2.38,0.00,0.00,1.53,"",0,0.0,-3,-2.1,-6,-4.1,-2,-1.4,-59247,-2.7,0,0.0,0,0.0,-3,-0.3
"28051","3","10","71","0","2023","1","",23,1012,1016,1023,9360330,161180,1502,708,"",5.47,3.56,3.57,3.54,4.13,1.17,4.17,1.16,"",0,0.0,11,1.1,7,0.7,18,1.8,369608,4.1,101859,171.7,970,182.3,20,2.9
"28051","5","10","71","0","2023","1","",244,1789,1773,1808,16947233,13438804,77990,728,"",0.87,0.70,0.69,0.70,0.67,1.00,0.99,0.96,"",3,1.2,15,0.8,-56,-3.1,-17,-0.9,1177704,7.5,666923,5.2,-3138,-3.9,58,8.7
"28053","0","10","70","0","2023","1","",177,1943,1972,1983,18059683,12240330,63437,707,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,4.1,6,0.3,7,0.4,-16,-0.8,1098261,6.5,795479,7.0,-1728,-2.7,44,6.6
"28053","1","10","71","0","2023","1","",6,18,18,17,256477,0,0,1117,"",6.57,0.49,0.48,0.45,0.58,0.00,0.00,1.24,"",0,0.0,0,0.0,-2,-10.0,-2,-10.5,24928,10.8,0,0.0,0,0.0,180,19.2
"28053","2","10","71","0","2023","1","",7,32,32,31,277683,0,0,675,"",6.47,0.55,0.53,0.51,0.51,0.00,0.00,0.96,"",0,0.0,0,0.0,1,3.2,-1,-3.1,32998,13.5,0,0.0,0,0.0,81,13.6
"28053","3","10","71","0","2023","1","",6,426,426,428,3541853,1363668,13636,639,"",2.32,2.31,2.27,2.26,2.53,10.99,47.49,1.11,"",-1,-14.3,10,2.4,11,2.7,16,3.9,99165,2.9,111063,8.9,1111,8.9,0,0.0
"28053","5","10","71","0","2023","1","",158,1467,1496,1507,13983670,10876662,49801,722,"",0.92,0.88,0.89,0.89,0.89,0.90,0.79,1.01,"",8,5.3,-4,-0.3,-3,-0.2,-29,-1.9,941170,7.2,684416,6.7,-2839,-5.4,54,8.1
"28055","0","10","70","0","2023","1","",35,166,164,168,1291412,645701,7058,598,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,12.9,4,2.5,6,3.8,9,5.7,12879,1.0,-50732,-7.3,-1287,-15.4,-18,-2.9
"28055","1","10","71","0","2023","1","",3,2,3,3,23883,0,0,689,"",16.61,0.63,0.96,0.94,0.76,0.00,0.00,0.90,"",1,50.0,1,100.0,2,200.0,2,200.0,12108,102.8,0,0.0,0,0.0,-217,-24.0
"28055","2","10","71","0","2023","1","",7,12,12,12,95437,0,0,612,"",32.72,2.40,2.40,2.34,2.43,0.00,0.00,1.02,"",0,0.0,0,0.0,0,0.0,0,0.0,11152,13.2,0,0.0,0,0.0,72,13.3
"28055","3","10","71","0","2023","1","",2,71,71,71,416111,0,0,451,"",3.92,4.51,4.54,4.43,4.15,0.00,0.00,0.92,"",0,0.0,9,14.5,11,18.3,11,18.3,37950,10.0,0,0.0,0,0.0,-28,-5.8
"28055","5","10","71","0","2023","1","",23,81,78,82,755981,645701,7058,724,"",0.67,0.57,0.56,0.57,0.67,1.01,1.00,1.19,"",3,15.0,-6,-6.9,-7,-8.2,-4,-4.7,-48331,-6.0,-50732,-7.3,-1287,-15.4,5,0.7
"28057","0","10","70","0","2023","1","",404,5941,5942,5956,60431125,40333292,150693,782,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",14,3.6,38,0.6,28,0.5,23,0.4,1752206,3.0,338617,0.8,3812,2.6,19,2.5
"28057","1","10","71","0","2023","1","",6,47,49,49,775488,0,0,1234,"",2.88,0.41,0.43,0.43,0.53,0.00,0.00,1.24,"",0,0.0,4,9.3,6,14.0,8,19.5,131011,20.3,0,0.0,0,0.0,63,5.4
"28057","2","10","71","0","2023","1","",8,25,25,25,224215,0,0,690,"",3.24,0.14,0.14,0.14,0.12,0.00,0.00,0.88,"",0,0.0,0,0.0,0,0.0,0,0.0,25973,13.1,0,0.0,0,0.0,80,13.1
"28057","3","10","71","0","2023","1","",10,1054,1059,1061,10372781,128502,1285,754,"",1.70,1.87,1.87,1.87,2.21,0.31,1.88,1.18,"",0,0.0,-5,-0.5,27,2.6,17,1.6,1182153,12.9,7356,6.1,74,6.1,77,11.4
"28057","5","10","71","0","2023","1","",380,4815,4809,4821,49058641,40204790,149408,784,"",0.97,0.95,0.95,0.95,0.94,1.01,1.00,0.99,"",14,3.8,39,0.8,-5,-0.1,-2,0.0,413069,0.8,331261,0.8,3738,2.6,5,0.6
"28059","0","10","70","0","2023","1","",2631,49933,50479,50445,760695595,399769111,1413975,1164,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",116,4.6,-1014,-2.0,-790,-1.5,399,0.8,-2727110,-0.4,-15529278,-3.7,-836611,-37.2,7,0.6
"28059","1","10","71","0","2023","1","",23,1412,1444,1471,35744571,0,0,1906,"",1.69,1.48,1.50,1.53,1.93,0.00,0.00,1.28,"",-1,-4.2,81,6.1,94,7.0,133,9.9,7968202,28.7,0,0.0,0,0.0,311,19.5
"28059","2","10","71","0","2023","1","",18,373,369,368,4068292,0,0,846,"",1.12,0.25,0.24,0.24,0.18,0.00,0.00,0.73,"",0,0.0,0,0.0,0,0.0,1,0.3,384561,10.4,0,0.0,0,0.0,79,10.3
"28059","3","10","71","0","2023","1","",86,8907,8909,8949,113702883,1938479,15342,980,"",2.24,1.88,1.85,1.86,1.93,0.48,2.40,1.03,"",4,4.9,205,2.4,186,2.1,213,2.4,7549123,7.1,164553,9.3,1728,12.7,44,4.7
"28059","5","10","71","0","2023","1","",2504,39241,39757,39657,607179849,397830632,1398633,1181,"",0.98,0.92,0.92,0.92,0.92,1.01,0.99,1.00,"",113,4.7,-1300,-3.2,-1070,-2.6,52,0.1,-18628996,-3.0,-15693831,-3.8,-838339,-37.5,-13,-1.1
"28061","0","10","70","0","2023","1","",239,3985,3986,3973,48675555,29772806,107155,940,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",13,5.8,47,1.2,97,2.5,96,2.5,3503733,7.8,674081,2.3,1307,1.2,49,5.5
"28061","1","10","71","0","2023","1","",12,40,39,39,650357,0,0,1272,"",9.73,0.53,0.51,0.52,0.55,0.00,0.00,1.06,"",0,0.0,-4,-9.1,-4,-9.3,-6,-13.3,92084,16.5,0,0.0,0,0.0,296,30.3
"28061","2","10","71","0","2023","1","",7,36,36,36,400441,0,0,856,"",4.79,0.30,0.30,0.30,0.27,0.00,0.00,0.91,"",0,0.0,0,0.0,0,0.0,0,0.0,39608,11.0,0,0.0,0,0.0,85,11.0
"28061","3","10","71","0","2023","1","",14,871,875,871,8071113,224163,2242,712,"",4.02,2.30,2.30,2.30,2.14,0.74,4.62,0.93,"",0,0.0,29,3.4,34,4.0,28,3.3,835002,11.5,31264,16.2,314,16.3,51,7.7
"28061","5","10","71","0","2023","1","",206,3038,3036,3027,39553644,29548643,104913,1003,"",0.88,0.89,0.89,0.89,0.94,1.01,0.98,1.05,"",13,6.7,22,0.7,67,2.3,74,2.5,2537039,6.9,642817,2.2,993,1.0,47,4.9
"28063","0","10","70","0","2023","1","",71,921,934,939,9520611,4025524,30742,786,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,4.4,-6,-0.6,3,0.3,7,0.8,839137,9.7,357534,9.7,4959,19.2,68,9.5
"28063","1","10","71","0","2023","1","",6,16,18,18,251830,0,0,1118,"",16.38,0.91,1.01,1.01,1.09,0.00,0.00,1.11,"",1,20.0,1,6.7,3,20.0,2,12.5,42981,20.6,0,0.0,0,0.0,70,6.7
"28063","2","10","71","0","2023","1","",8,34,34,34,287114,0,0,650,"",18.43,1.23,1.19,1.18,0.99,0.00,0.00,0.83,"",0,0.0,1,3.0,0,0.0,0,0.0,45058,18.6,0,0.0,0,0.0,97,17.5
"28063","3","10","71","0","2023","1","",7,446,461,463,4111778,718138,7181,693,"",6.76,5.10,5.18,5.17,5.56,17.60,51.61,1.08,"",0,0.0,-20,-4.3,-5,-1.1,2,0.4,336809,8.9,116700,19.4,1167,19.4,68,10.9
"28063","5","10","71","0","2023","1","",50,425,421,424,4869889,3307386,23561,885,"",0.72,0.54,0.53,0.53,0.59,0.83,0.77,1.11,"",2,4.2,12,2.9,5,1.2,3,0.7,414289,9.3,240834,7.9,3792,19.2,62,7.5
"28065","0","10","70","0","2023","1","",157,1580,1561,1561,15719861,7557694,58158,772,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,5.4,99,6.7,98,6.7,124,8.6,1527808,10.8,500817,7.1,-13166,-18.5,24,3.2
"28065","1","10","71","0","2023","1","",6,23,20,23,306593,0,0,1072,"",7.41,0.76,0.67,0.77,0.80,0.00,0.00,1.09,"",0,0.0,1,4.5,-2,-9.1,1,4.5,26230,9.4,0,0.0,0,0.0,92,9.4
"28065","2","10","71","0","2023","1","",8,27,27,27,281802,0,0,803,"",8.34,0.57,0.57,0.57,0.59,0.00,0.00,1.04,"",0,0.0,-1,-3.6,-1,-3.6,-1,-3.6,23937,9.3,0,0.0,0,0.0,95,13.4
"28065","3","10","71","0","2023","1","",7,563,559,555,5044773,150289,1503,694,"",3.06,3.75,3.76,3.73,4.14,1.96,5.71,1.10,"",0,0.0,37,7.0,22,4.1,25,4.7,439697,9.5,17922,13.5,179,13.5,27,4.0
"28065","5","10","71","0","2023","1","",136,967,955,956,10086693,7407405,56655,809,"",0.89,0.72,0.72,0.72,0.74,0.99,0.98,1.03,"",8,6.2,62,6.9,79,9.0,99,11.6,1037944,11.5,482895,7.0,-13345,-19.1,17,2.1
"28067","0","10","70","0","2023","1","",1408,28479,28754,28754,312317306,190201034,591439,838,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",41,3.0,2851,11.1,2771,10.7,2945,11.4,34140523,12.3,23342705,14.0,81408,16.0,9,1.1
"28067","1","10","71","0","2023","1","",19,214,210,211,3370148,0,0,1225,"",2.62,0.39,0.38,0.39,0.44,0.00,0.00,1.15,"",-1,-5.0,-1,-0.5,-5,-2.3,-2,-0.9,245155,7.8,0,0.0,0,0.0,103,9.2
"28067","2","10","71","0","2023","1","",19,930,926,928,8366072,0,0,693,"",2.21,1.08,1.05,1.06,0.88,0.00,0.00,0.83,"",0,0.0,-70,-7.0,-53,-5.4,-46,-4.7,289844,3.6,0,0.0,0,0.0,62,9.8
"28067","3","10","71","0","2023","1","",63,5124,5188,5176,56831400,3098269,15951,847,"",3.07,1.90,1.89,1.89,2.34,1.61,5.96,1.24,"",-1,-1.6,-245,-4.6,-209,-3.9,-202,-3.8,2248060,4.1,219725,7.6,-293,-1.8,67,8.6
"28067","5","10","71","0","2023","1","",1307,22211,22430,22439,243749686,187102765,575488,839,"",0.95,0.91,0.91,0.91,0.90,1.00,0.98,0.99,"",43,3.4,3167,16.6,3038,15.7,3195,16.6,31357464,14.8,23122980,14.1,81701,16.5,-11,-1.3
"28069","0","10","70","0","2023","1","",130,1652,1681,1704,18515737,9611529,50381,848,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,1.6,-33,-2.0,-39,-2.3,-28,-1.6,1294402,7.5,784553,8.9,-1303,-2.5,74,9.6
"28069","1","10","71","0","2023","1","",7,25,26,25,579343,0,0,1759,"",10.44,0.79,0.81,0.77,1.29,0.00,0.00,1.63,"",0,0.0,0,0.0,-1,-3.7,-2,-7.4,81292,16.3,0,0.0,0,0.0,304,20.9
"28069","2","10","71","0","2023","1","",7,26,27,27,226052,0,0,652,"",8.81,0.52,0.53,0.52,0.40,0.00,0.00,0.77,"",0,0.0,0,0.0,1,3.8,1,3.8,32513,16.8,0,0.0,0,0.0,79,13.8
"28069","3","10","71","0","2023","1","",7,565,570,572,5726641,1306877,13069,774,"",3.69,3.60,3.56,3.52,3.99,13.41,57.31,1.12,"",0,0.0,31,5.8,18,3.3,20,3.6,830680,17.0,289821,28.5,2899,28.5,84,12.2
"28069","5","10","71","0","2023","1","",109,1036,1058,1080,11983701,8304652,37312,871,"",0.86,0.73,0.74,0.74,0.75,0.88,0.74,1.01,"",2,1.9,-64,-5.8,-57,-5.1,-47,-4.2,349917,3.0,494732,6.3,-4202,-10.1,68,8.5
"28071","0","10","70","0","2023","1","",1513,24258,25057,25104,290804613,126447480,497947,902,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",64,4.4,587,2.5,698,2.9,667,2.7,25778185,9.7,11097117,9.6,90727,22.3,58,6.9
"28071","1","10","71","0","2023","1","",18,326,334,329,7582944,0,0,1769,"",2.31,0.70,0.70,0.69,1.07,0.00,0.00,1.54,"",0,0.0,0,0.0,1,0.3,-1,-0.3,754600,11.1,0,0.0,0,0.0,176,11.0
"28071","2","10","71","0","2023","1","",16,4454,4503,4560,76313264,0,0,1303,"",1.73,6.10,5.88,5.94,8.64,0.00,0.00,1.45,"",0,0.0,101,2.3,110,2.5,136,3.1,6564780,9.4,0,0.0,0,0.0,81,6.6
"28071","3","10","71","0","2023","1","",22,2133,2192,2199,24044369,1554587,15546,851,"",1.00,0.93,0.92,0.92,1.07,1.21,6.90,1.16,"",1,4.8,-44,-2.0,36,1.7,60,2.8,2157046,9.9,112063,7.8,1124,7.8,71,9.1
"28071","5","10","71","0","2023","1","",1457,17345,18028,18016,182864036,124892893,482401,790,"",0.99,0.84,0.84,0.84,0.72,1.00,0.97,0.86,"",63,4.5,530,3.2,551,3.2,472,2.7,16301759,9.8,10985054,9.6,89603,22.8,48,6.5
"28073","0","10","70","0","2023","1","",1519,20095,20057,20167,210682031,141784208,376118,806,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",30,2.0,221,1.1,78,0.4,281,1.4,16436675,8.5,11769930,9.1,-2682,-0.7,56,7.5
"28073","1","10","71","0","2023","1","",5,45,50,49,871118,0,0,1396,"",0.64,0.12,0.13,0.13,0.17,0.00,0.00,1.36,"",0,0.0,-6,-11.8,-3,-5.7,-1,-2.0,226964,35.2,0,0.0,0,0.0,431,44.7
"28073","2","10","71","0","2023","1","",13,202,203,200,1929030,0,0,736,"",1.40,0.33,0.33,0.32,0.30,0.00,0.00,0.91,"",0,0.0,-12,-5.6,-12,-5.6,-16,-7.4,-68034,-3.4,0,0.0,0,0.0,21,2.9
"28073","3","10","71","0","2023","1","",30,2200,2200,2191,22357319,4357218,43570,783,"",1.35,1.15,1.15,1.14,1.37,3.03,25.59,1.19,"",-1,-3.2,-28,-1.3,-10,-0.5,-21,-0.9,1059957,5.0,-251624,-5.5,-2517,-5.5,44,6.0
"28073","5","10","71","0","2023","1","",1471,17648,17604,17727,185524564,137426990,332548,808,"",0.99,1.03,1.03,1.03,1.01,0.98,0.89,0.99,"",31,2.2,267,1.5,103,0.6,319,1.8,15217788,8.9,12021554,9.6,-165,0.0,56,7.4
"28075","0","10","70","0","2023","1","",1874,31135,31256,31296,355832560,189889592,704191,876,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",30,1.6,-225,-0.7,-373,-1.2,-380,-1.2,22929139,6.9,8852174,4.9,-70029,-9.0,64,7.9
"28075","1","10","71","0","2023","1","",21,737,741,748,13380360,0,0,1387,"",2.17,1.24,1.24,1.26,1.54,0.00,0.00,1.24,"",-2,-8.7,-7,-0.9,3,0.4,9,1.2,2383804,21.7,0,0.0,0,0.0,244,21.3
"28075","2","10","71","0","2023","1","",22,1164,1172,1194,13179681,0,0,862,"",1.92,1.24,1.23,1.25,1.22,0.00,0.00,0.99,"",0,0.0,26,2.3,17,1.5,37,3.2,1311098,11.0,0,0.0,0,0.0,68,8.6
"28075","3","10","71","0","2023","1","",13,3420,3506,3527,34611428,7178476,37094,764,"",0.48,1.16,1.18,1.18,1.25,3.73,11.64,1.07,"",-1,-7.1,-72,-2.1,14,0.4,24,0.7,2503542,7.8,365154,5.4,1510,4.2,57,8.1
"28075","5","10","71","0","2023","1","",1818,25814,25837,25827,294661091,182711116,667097,878,"",1.00,0.97,0.97,0.97,0.95,0.97,0.95,0.99,"",33,1.8,-172,-0.7,-407,-1.6,-450,-1.7,16730695,6.0,8487020,4.9,-71539,-9.7,61,7.5
"28077","0","10","70","0","2023","1","",213,2641,2642,2633,34002963,18712413,54533,991,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,5.4,230,9.5,170,6.9,144,5.8,4721160,16.1,2083077,12.5,-6088,-10.0,74,8.1
